assay,rep,monosome_fitness,monosome_rate,revert_rate,n_gen,pop_id
a1165,26,0.007071067776566521,9.999999999999999e-06,0.00021544346900318823,21,p41966
a1165,27,0.007071067776566521,9.999999999999999e-06,0.00021544346900318823,21,p41967
a1165,28,0.007071067776566521,9.999999999999999e-06,0.00021544346900318823,21,p41968
a1165,29,0.007071067776566521,9.999999999999999e-06,0.00021544346900318823,21,p41969
a1165,30,0.007071067776566521,9.999999999999999e-06,0.00021544346900318823,21,p41970
a1165,31,0.007071067776566521,9.999999999999999e-06,0.00021544346900318823,21,p41971
a1165,32,0.007071067776566521,9.999999999999999e-06,0.00021544346900318823,21,p41972
a1165,33,0.007071067776566521,9.999999999999999e-06,0.00021544346900318823,21,p41973
a1165,34,0.007071067776566521,9.999999999999999e-06,0.00021544346900318823,21,p41974
a1165,35,0.007071067776566521,9.999999999999999e-06,0.00021544346900318823,21,p41975
a1166,0,0.007071067776566521,9.999999999999999e-06,0.001,21,p41976
a1166,1,0.007071067776566521,9.999999999999999e-06,0.001,21,p41977
a1166,2,0.007071067776566521,9.999999999999999e-06,0.001,21,p41978
a1166,3,0.007071067776566521,9.999999999999999e-06,0.001,21,p41979
a1166,4,0.007071067776566521,9.999999999999999e-06,0.001,21,p41980
a1166,5,0.007071067776566521,9.999999999999999e-06,0.001,21,p41981
a1166,6,0.007071067776566521,9.999999999999999e-06,0.001,21,p41982
a1166,7,0.007071067776566521,9.999999999999999e-06,0.001,21,p41983
a1166,8,0.007071067776566521,9.999999999999999e-06,0.001,21,p41984
a1166,9,0.007071067776566521,9.999999999999999e-06,0.001,21,p41985
a1166,10,0.007071067776566521,9.999999999999999e-06,0.001,21,p41986
a1166,11,0.007071067776566521,9.999999999999999e-06,0.001,21,p41987
a1166,12,0.007071067776566521,9.999999999999999e-06,0.001,21,p41988
a1166,13,0.007071067776566521,9.999999999999999e-06,0.001,21,p41989
a1166,14,0.007071067776566521,9.999999999999999e-06,0.001,21,p41990
a1166,15,0.007071067776566521,9.999999999999999e-06,0.001,21,p41991
a1166,16,0.007071067776566521,9.999999999999999e-06,0.001,21,p41992
a1166,17,0.007071067776566521,9.999999999999999e-06,0.001,21,p41993
a1166,18,0.007071067776566521,9.999999999999999e-06,0.001,21,p41994
a1166,19,0.007071067776566521,9.999999999999999e-06,0.001,21,p41995
a1166,20,0.007071067776566521,9.999999999999999e-06,0.001,21,p41996
a1166,21,0.007071067776566521,9.999999999999999e-06,0.001,21,p41997
a1166,22,0.007071067776566521,9.999999999999999e-06,0.001,21,p41998
a1166,23,0.007071067776566521,9.999999999999999e-06,0.001,21,p41999
a1166,24,0.007071067776566521,9.999999999999999e-06,0.001,21,p42000
a1166,25,0.007071067776566521,9.999999999999999e-06,0.001,21,p42001
a1166,26,0.007071067776566521,9.999999999999999e-06,0.001,21,p42002
a1166,27,0.007071067776566521,9.999999999999999e-06,0.001,21,p42003
a1166,28,0.007071067776566521,9.999999999999999e-06,0.001,21,p42004
a1166,29,0.007071067776566521,9.999999999999999e-06,0.001,21,p42005
a1166,30,0.007071067776566521,9.999999999999999e-06,0.001,21,p42006
a1166,31,0.007071067776566521,9.999999999999999e-06,0.001,21,p42007
a1166,32,0.007071067776566521,9.999999999999999e-06,0.001,21,p42008
a1166,33,0.007071067776566521,9.999999999999999e-06,0.001,21,p42009
a1166,34,0.007071067776566521,9.999999999999999e-06,0.001,21,p42010
a1166,35,0.007071067776566521,9.999999999999999e-06,0.001,21,p42011
a1167,0,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42012
a1167,1,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42013
a1167,2,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42014
a1167,3,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42015
a1167,4,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42016
a1167,5,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42017
a1167,6,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42018
a1167,7,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42019
a1167,8,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42020
a1167,9,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42021
a1167,10,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42022
a1167,11,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42023
a1167,12,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42024
a1167,13,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42025
a1167,14,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42026
a1167,15,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42027
a1167,16,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42028
a1167,17,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42029
a1167,18,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42030
a1167,19,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42031
a1167,20,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42032
a1167,21,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42033
a1167,22,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42034
a1167,23,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42035
a1167,24,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42036
a1167,25,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42037
a1167,26,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42038
a1167,27,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42039
a1167,28,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42040
a1167,29,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42041
a1167,30,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42042
a1167,31,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42043
a1167,32,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42044
a1167,33,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42045
a1167,34,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42046
a1167,35,0.007071067776566521,9.999999999999999e-06,0.004641588833612773,21,p42047
a1168,0,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42048
a1168,1,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42049
a1168,2,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42050
a1168,3,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42051
a1168,4,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42052
a1168,5,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42053
a1168,6,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42054
a1168,7,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42055
a1168,8,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42056
a1168,9,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42057
a1168,10,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42058
a1168,11,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42059
a1168,12,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42060
a1168,13,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42061
a1168,14,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42062
a1168,15,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42063
a1168,16,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42064
a1168,17,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42065
a1168,18,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42066
a1168,19,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42067
a1168,20,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42068
a1168,21,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42069
a1168,22,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42070
a1168,23,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42071
a1168,24,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42072
a1168,25,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42073
a1168,26,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42074
a1168,27,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42075
a1168,28,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42076
a1168,29,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42077
a1168,30,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42078
a1168,31,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42079
a1168,32,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42080
a1168,33,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42081
a1168,34,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42082
a1168,35,0.007071067776566521,9.999999999999999e-06,0.021544346900318822,21,p42083
a1169,0,0.007071067776566521,9.999999999999999e-06,0.1,21,p42084
a1169,1,0.007071067776566521,9.999999999999999e-06,0.1,21,p42085
a1169,2,0.007071067776566521,9.999999999999999e-06,0.1,21,p42086
a1169,3,0.007071067776566521,9.999999999999999e-06,0.1,21,p42087
a1169,4,0.007071067776566521,9.999999999999999e-06,0.1,21,p42088
a1169,5,0.007071067776566521,9.999999999999999e-06,0.1,21,p42089
a1169,6,0.007071067776566521,9.999999999999999e-06,0.1,21,p42090
a1169,7,0.007071067776566521,9.999999999999999e-06,0.1,21,p42091
a1169,8,0.007071067776566521,9.999999999999999e-06,0.1,21,p42092
a1169,9,0.007071067776566521,9.999999999999999e-06,0.1,21,p42093
a1169,10,0.007071067776566521,9.999999999999999e-06,0.1,21,p42094
a1169,11,0.007071067776566521,9.999999999999999e-06,0.1,21,p42095
a1169,12,0.007071067776566521,9.999999999999999e-06,0.1,21,p42096
a1169,13,0.007071067776566521,9.999999999999999e-06,0.1,21,p42097
a1169,14,0.007071067776566521,9.999999999999999e-06,0.1,21,p42098
a1169,15,0.007071067776566521,9.999999999999999e-06,0.1,21,p42099
a1169,16,0.007071067776566521,9.999999999999999e-06,0.1,21,p42100
a1169,17,0.007071067776566521,9.999999999999999e-06,0.1,21,p42101
a1169,18,0.007071067776566521,9.999999999999999e-06,0.1,21,p42102
a1169,19,0.007071067776566521,9.999999999999999e-06,0.1,21,p42103
a1169,20,0.007071067776566521,9.999999999999999e-06,0.1,21,p42104
a1169,21,0.007071067776566521,9.999999999999999e-06,0.1,21,p42105
a1169,22,0.007071067776566521,9.999999999999999e-06,0.1,21,p42106
a1169,23,0.007071067776566521,9.999999999999999e-06,0.1,21,p42107
a1169,24,0.007071067776566521,9.999999999999999e-06,0.1,21,p42108
a1169,25,0.007071067776566521,9.999999999999999e-06,0.1,21,p42109
a1169,26,0.007071067776566521,9.999999999999999e-06,0.1,21,p42110
a1169,27,0.007071067776566521,9.999999999999999e-06,0.1,21,p42111
a1169,28,0.007071067776566521,9.999999999999999e-06,0.1,21,p42112
a1169,29,0.007071067776566521,9.999999999999999e-06,0.1,21,p42113
a1169,30,0.007071067776566521,9.999999999999999e-06,0.1,21,p42114
a1169,31,0.007071067776566521,9.999999999999999e-06,0.1,21,p42115
a1169,32,0.007071067776566521,9.999999999999999e-06,0.1,21,p42116
a1169,33,0.007071067776566521,9.999999999999999e-06,0.1,21,p42117
a1169,34,0.007071067776566521,9.999999999999999e-06,0.1,21,p42118
a1169,35,0.007071067776566521,9.999999999999999e-06,0.1,21,p42119
a1170,0,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42120
a1170,1,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42121
a1170,2,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42122
a1170,3,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42123
a1170,4,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42124
a1170,5,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42125
a1170,6,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42126
a1170,7,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42127
a1170,8,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42128
a1170,9,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42129
a1170,10,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42130
a1170,11,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42131
a1170,12,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42132
a1170,13,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42133
a1170,14,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42134
a1170,15,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42135
a1170,16,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42136
a1170,17,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42137
a1170,18,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42138
a1170,19,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42139
a1170,20,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42140
a1170,21,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42141
a1170,22,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42142
a1170,23,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42143
a1170,24,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42144
a1170,25,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42145
a1170,26,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42146
a1170,27,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42147
a1170,28,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42148
a1170,29,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42149
a1170,30,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42150
a1170,31,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42151
a1170,32,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42152
a1170,33,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42153
a1170,34,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42154
a1170,35,0.007071067776566521,2.1544346900318823e-05,1e-07,20,p42155
a1171,0,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42156
a1171,1,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42157
a1171,2,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42158
a1171,3,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42159
a1171,4,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42160
a1171,5,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42161
a1171,6,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42162
a1171,7,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42163
a1171,8,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42164
a1171,9,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42165
a1171,10,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42166
a1171,11,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42167
a1171,12,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42168
a1171,13,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42169
a1171,14,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42170
a1171,15,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42171
a1171,16,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42172
a1171,17,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42173
a1171,18,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42174
a1171,19,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42175
a1171,20,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42176
a1171,21,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42177
a1171,22,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42178
a1171,23,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42179
a1171,24,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42180
a1171,25,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42181
a1171,26,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42182
a1171,27,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42183
a1171,28,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42184
a1171,29,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42185
a1171,30,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42186
a1171,31,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42187
a1171,32,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42188
a1171,33,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42189
a1171,34,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42190
a1171,35,0.007071067776566521,2.1544346900318823e-05,4.641588833612782e-07,20,p42191
a1172,0,0.007071067776566521,2.1544346900318823e-05,2.1544346900318822e-06,20,p42192
a1172,1,0.007071067776566521,2.1544346900318823e-05,2.1544346900318822e-06,20,p42193
a1172,2,0.007071067776566521,2.1544346900318823e-05,2.1544346900318822e-06,20,p42194
a1172,3,0.007071067776566521,2.1544346900318823e-05,2.1544346900318822e-06,20,p42195
a1172,4,0.007071067776566521,2.1544346900318823e-05,2.1544346900318822e-06,20,p42196
a1172,5,0.007071067776566521,2.1544346900318823e-05,2.1544346900318822e-06,20,p42197
a1172,6,0.007071067776566521,2.1544346900318823e-05,2.1544346900318822e-06,20,p42198
a1172,7,0.007071067776566521,2.1544346900318823e-05,2.1544346900318822e-06,20,p42199
a1172,8,0.007071067776566521,2.1544346900318823e-05,2.1544346900318822e-06,20,p42200
a1172,9,0.007071067776566521,2.1544346900318823e-05,2.1544346900318822e-06,20,p42201
